127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/angular/angular.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/angular-resource/angular-resource.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/angular-route/angular-route.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/angular-messages/angular-messages.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/angular-ui-router/release/angular-ui-router.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:31:13 +0100] "GET /libs/jquery/dist/jquery.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:32:13 +0100] "GET /css/global_style.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:32:13 +0100] "GET /css/gameboard.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:32:13 +0100] "GET /css/navbar.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:32:13 +0100] "GET /dash.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:32:13 +0100] "GET /dash_module.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:32:13 +0100] "GET /dash_routes.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /dash_ctrl.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /common/services/authtentication.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /common/controllers/navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /common/directives/left_navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /common/directives/top_navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
